"","SampleNumber","Date","re","cv"
"77",13,1594425600,0,0.674787216944655
"78",13,1594425600,0,0.674787216944655
"79",1,1595030400,1.27900912646675,NA
"80",1,1595030400,0.315136476426799,NA
"81",1,1595030400,0.0832167832167833,NA
"82",2,1595030400,0.505166475315729,0.506583962641109
"83",2,1595030400,1.03729603729604,0.149992347524419
"84",2,1595030400,0.290440430282119,0.0509962674206657
"85",3,1595030400,0.290142693127768,0.6563312289351
"86",3,1595030400,1.13431013431013,0.882171011521921
"87",3,1595030400,0.54553492484527,0.59394388364154
"88",4,1595030400,0.665158371040724,0.99350240581105
"89",4,1595030400,0.170417243424956,0.669436118416016
"90",4,1595030400,0.0125223613595707,0.622546335528656
"91",5,1595030400,0.0104825034684754,0.625875136803442
"92",5,1595030400,0.319112542134125,0.656626600100113
"93",5,1595030400,0.128005587149556,0.401687445783858
"94",6,1595030400,0.185844043266875,0.638753615991644
"95",6,1595030400,0.127187994119116,0.406160956923882
"96",6,1595030400,0.00480769230769233,0.420881698444911
"97",7,1595030400,0.0212504999333423,0.627373440374282
"98",7,1595030400,0.06993006993007,0.53926897638273
"99",7,1595030400,0.0879546809779368,0.609166761397588
"100",8,1595030400,0.136294691224269,0.724701902318595
"101",8,1595030400,0.0852956567242282,0.636589043059756
"102",8,1595030400,0.451023796347537,0.649238225765668
"103",9,1595030400,0.0104262561818921,0.676977801468839
"104",9,1595030400,0.124345986864077,0.418519149561049
"105",9,1595030400,0.0138122140356152,0.682536926732246
"106",10,1595030400,0.0537738123945019,0.615767597844136
"107",10,1595030400,0.0196779964221823,0.634804480000064
"108",10,1595030400,0.0640586003287136,0.702862314895768
"109",11,1595030400,0.0104302477183834,0.590451591716962
"110",11,1595030400,0.0181805344724114,0.644399488078754
"111",11,1595030400,0.151630098424804,0.601292265867936
"112",12,1595030400,0.0692766478054748,0.598849473455433
"113",12,1595030400,0.0446782347315208,0.558815827412737
"114",12,1595030400,0.0446782347315208,0.558815827412737
"115",13,1595030400,0,0.584881958409036
"116",13,1595030400,0,0.584881958409036
"117",13,1595030400,0,0.584881958409036
"118",1,1595635200,0.38230008984726,NA
"119",1,1595635200,0.403061224489796,NA
"120",1,1595635200,0.444332188320873,NA
"121",2,1595635200,0.208746942885916,0.397347012993045
"122",2,1595635200,0.414955855760026,0.0747648271991733
"123",2,1595635200,0.0689990281827016,0.0404061017820884
"124",3,1595635200,0.403254972875226,0.60491624716084
"125",3,1595635200,0.286650031191516,0.618591166578206
"126",3,1595635200,0.423399496785015,0.481930770654332
"127",4,1595635200,0.286038813526319,0.589780475522998
"128",4,1595635200,0.582506114228169,0.672828551782122
"129",4,1595635200,0.0912698412698412,0.598678242347325
"130",5,1595635200,0.274368040529843,0.694514909858448
"131",5,1595635200,0.341725214676034,0.456472518054503
"132",5,1595635200,0.109765940274415,0.58086748490123
"133",6,1595635200,0.174958747937397,0.68535332255954
"134",6,1595635200,0.123086734693878,0.748584974659333
"135",6,1595635200,0.0173253591466797,0.853001953038241
"136",7,1595635200,0.0492178557802364,0.624750367114184
"137",7,1595635200,0.06653088934148,0.488165236720287
"138",7,1595635200,0.0204081632653061,0.55482570450279
"139",8,1595635200,0.0465724751439036,0.875949420968558
"140",8,1595635200,0.655006394342887,0.806105517787927
"141",8,1595635200,0.0128447124902168,0.631503870316577
"142",9,1595635200,0.105787990461739,0.698273341052475
"143",9,1595635200,0.108374384236453,0.580848919192769
"144",9,1595635200,0.205992749671169,0.587152948797364
"145",10,1595635200,0.142045986335132,0.629718185717268
"146",10,1595635200,0.206563706563706,0.667586464807036
"147",10,1595635200,0.0558588251450545,0.681422035936492
"148",11,1595635200,0.129194818768898,0.838684713344583
"149",11,1595635200,0.0676529511480969,0.729616018658757
"150",11,1595635200,0.0789794178540982,0.613880189603981
"151",12,1595635200,0.00303951367781144,0.739928600001465
"152",12,1595635200,0.0960142446240241,0.640138092922444
"153",12,1595635200,0.00948302233098796,0.738353656965767
"154",13,1595635200,0.142537551933525,0.649329889953649
"155",13,1595635200,0.0121580547112462,0.737081803757224
"156",13,1595635200,0.0294293315958083,0.716579826797016
"157",1,1596240000,0.110634495084897,NA
"158",1,1596240000,1.54151329243354,NA
"159",1,1596240000,0.676101120667188,NA
"160",2,1596240000,0.066966966966967,0.382219881722458
"161",2,1596240000,0.42542764678687,1.09449537836919
"162",2,1596240000,0.308899420747762,0.0335121697244809
"163",3,1596240000,0.362719298245614,0.982264602843857
"164",3,1596240000,0.262433234421365,0.15404795227917
"165",3,1596240000,0.49375,0.473693423051408
"166",4,1596240000,0.0172293840802128,0.530744239079991
"167",4,1596240000,0.116621743036837,0.636541044796777
"168",4,1596240000,0.292563702548102,0.34510423405695
"169",5,1596240000,0.253035220579397,0.773951291740931
"170",5,1596240000,0.289666209419296,0.721870529973704
"171",5,1596240000,0.972698412698413,0.615060419575094
"172",6,1596240000,0.0663234663234663,0.493751799925667
"173",6,1596240000,0.115619389587074,0.562780356769216
"174",6,1596240000,0.20154192097655,0.766374490698619
"175",7,1596240000,0.193360768175583,0.521196028602369
"176",7,1596240000,0.219456125595739,0.637438387863777
"177",7,1596240000,0.283694850228715,0.58799100666518
"178",8,1596240000,0.189500285318334,0.691948031056528
"179",8,1596240000,0.227456790123457,0.430252422162161
"180",8,1596240000,0.198516727126159,0.708748773267697
"181",9,1596240000,0.130160654743862,0.538221091348148
"182",9,1596240000,0.175679858500995,0.647783654285945
"183",9,1596240000,0.0928467153284672,0.795852858973664
"184",10,1596240000,0.027771258702965,0.832269040867045
"185",10,1596240000,0.0341154934265268,0.880617595022398
"186",10,1596240000,0.155233314742517,0.562735743863438
"187",11,1596240000,0.0229559748427673,0.827920223024186
"188",11,1596240000,0.0498470948012233,0.759745066639001
"189",11,1596240000,0.296793777271865,0.581680685653226
"190",12,1596240000,0.0104065040650406,0.805139378391154
"191",12,1596240000,0.0572522330923012,0.430174956849707
"192",12,1596240000,0.16448817053174,0.493611819327385
"193",13,1596240000,0.0264883104362498,0.753439611527201
"194",13,1596240000,0.0570011089709917,0.702265197949135
"195",13,1596240000,0.0109335782063056,0.738398057917787
"196",1,1596844800,0.111770289511153,NA
"197",1,1596844800,0.552017594186269,NA
"198",1,1596844800,0.417978208232446,NA
"199",2,1596844800,0.0438775510204081,0.703066171008339
"200",2,1596844800,0.176770339131963,0.596648526314848
"201",2,1596844800,0.176770339131963,0.596648526314848
"202",3,1596844800,0.43009768009768,0.668813658751242
"203",3,1596844800,0.125480461242793,0.660746772775862
"204",3,1596844800,0.322699040090345,0.283457361964379
"205",4,1596844800,0.127966496044672,0.376354823122024
"206",4,1596844800,0.377408637873754,0.3424553175124
"207",4,1596844800,0.154936521631949,0.551382591470829
"208",5,1596844800,0.0341250220731061,0.468079292849616
"209",5,1596844800,0.00312607057211374,0.492107278643146
"210",5,1596844800,0.0284046009307228,0.419467389494006
"211",6,1596844800,0.234518817057894,0.486757579528334
"212",6,1596844800,0.183133790538184,0.494803211852325
"213",6,1596844800,0.0438775510204081,0.692108284555979
"214",7,1596844800,0.0750344194584673,0.466244463034805
"215",7,1596844800,0.141312316715542,0.526734616100961
"216",7,1596844800,0.163686040735221,0.308116841117201
"217",8,1596844800,0.133902099594603,0.457744908189734
"218",8,1596844800,0.0317747352105398,0.649883031641747
"219",8,1596844800,0.0133016113334055,0.353548889847432
"220",9,1596844800,0.0732967032967032,0.620175466676533
"221",9,1596844800,0.0386895262413933,0.531283135350012
"222",9,1596844800,0.0265118317265557,0.596485781675769
"223",10,1596844800,0.0199416554186441,0.615056167089202
"224",10,1596844800,0.0354048797736918,0.626843505416606
"225",10,1596844800,0.0593316148871706,0.616186212161233
"226",11,1596844800,0.109777163586112,0.489297058482063
"227",11,1596844800,0.0781188508461235,0.550842961870344
"228",11,1596844800,0.0310420035347647,0.58856919550805
"229",12,1596844800,0.0719403083627718,0.508152516862507
"230",12,1596844800,0.0167203022247095,0.519625163545863
"231",12,1596844800,0.0906444099378881,0.482333651104857
"232",13,1596844800,0.000607134652620517,0.57615691048519
"233",13,1596844800,0.000607134652620517,0.57615691048519
"234",13,1596844800,0.0455076046280084,0.576103465950429
"235",1,1597449600,15.1888888888889,NA
"236",1,1597449600,0.0364837398373983,NA
"237",1,1597449600,0.178824476650564,NA
"238",2,1597449600,2.40818713450292,1.11648439134718
"239",2,1597449600,0.0430213464696224,0.134355264546353
"240",2,1597449600,0.316306351600469,0.0263076429400727
"241",3,1597449600,0.0234821876567987,0.400922627975998
"242",3,1597449600,0.0651697127937335,0.0319648792538964
"243",3,1597449600,0.439923119165294,0.313537887778961
"244",4,1597449600,0.106482234879306,0.345970702275467
"245",4,1597449600,0.156841060541613,0.337734340270248
"246",4,1597449600,0.626634768740032,0.708769489384929
"247",5,1597449600,0.352293821267568,0.68228038854638
"248",5,1597449600,0.046051282051282,0.402902193484713
"249",5,1597449600,0.109568709621093,0.673765603473105
"250",6,1597449600,0.0107662463627547,0.747115159895857
"251",6,1597449600,0.260302749459376,0.326570613741229
"252",6,1597449600,0.195662368112544,0.231421907991647
"253",7,1597449600,0.119257340241796,0.544574231269425
"254",7,1597449600,0.171246154739103,0.558913672542329
"255",7,1597449600,0.165579710144928,0.514864713383234
"256",8,1597449600,0.139052442756147,0.549003795141672
"257",8,1597449600,0.128520055325034,0.457597046163246
"258",8,1597449600,0.0528527482732603,0.668374464251309
"259",9,1597449600,0.155694050991501,0.507099165682293
"260",9,1597449600,0.203617907339927,0.400579372741701
"261",9,1597449600,0.0935310936383129,0.470868940327968
"262",10,1597449600,0.152519838796793,0.446834124126323
"263",10,1597449600,0.122326922249473,0.499485779653886
"264",10,1597449600,0.0796787583468688,0.539141575623658
"265",11,1597449600,0.0552903035661657,0.544448713986861
"266",11,1597449600,0.00779163350137088,0.55314381933272
"267",11,1597449600,0.0469843696907918,0.598285777479003
"268",12,1597449600,0.0411094135621108,0.543141953707686
"269",12,1597449600,0.0522568996646892,0.634950923609894
"270",12,1597449600,0.0755495128030819,0.502328527383746
"271",13,1597449600,0.00984279899929068,0.591730469944985
"272",13,1597449600,0.0203316787871792,0.588990601791696
"273",13,1597449600,0.0416205862156204,0.552702668531229
"274",1,1598054400,0.893851668045216,NA
"275",1,1598054400,0.709982574060244,NA
"276",1,1598054400,0.217207977207977,NA
"277",2,1598054400,0.601165501165501,0.0128564869306645
"278",2,1598054400,0.0322626091856862,0.567239505787011
"279",2,1598054400,0.206357569371268,0.33902379919903
"280",3,1598054400,0.959399068175335,0.125990660156115
"281",3,1598054400,0.0603711641056041,0.743640440245837
"282",3,1598054400,0.336554676352315,0.397305040112978
"283",4,1598054400,0.274751786211376,0.409396439374271
"284",4,1598054400,0.265622494253488,0.458394154803258
"285",4,1598054400,0.0371123182057123,0.569569377323705
"286",5,1598054400,0.298242298242298,0.358280330803915
"287",5,1598054400,0.141954180927874,0.585621027837857
"288",5,1598054400,0.338360221338945,0.389418229182377
"289",6,1598054400,0.0501184803934058,0.543010443571377
"290",6,1598054400,0.111958629605688,0.515210899560614
"291",6,1598054400,0.0292995430778653,0.405184371662591
"292",7,1598054400,0.0764529417032327,0.600844973836279
"293",7,1598054400,0.0528586130635661,0.567754839149708
"294",7,1598054400,0.197763053009167,0.652767652798319
"295",8,1598054400,0.142928442198515,0.431358186889724
"296",8,1598054400,0.126319457254709,0.494458203725025
"297",8,1598054400,0.197811539551409,0.529000398609617
"298",9,1598054400,0.135497024465506,0.545814601602054
"299",9,1598054400,0.114109251404333,0.48398954166852
"300",9,1598054400,0.0340317817465898,0.532199178405689
"301",10,1598054400,0.074146459813185,0.492173034647237
"302",10,1598054400,0.0706881770711557,0.524610325107582
"303",10,1598054400,0.0623165654221555,0.51134071744615
"304",11,1598054400,0.0340317817465898,0.513256188938649
"305",11,1598054400,0.0830997366728555,0.450580930516811
"306",11,1598054400,0.0639022758526706,0.484312525905032
"307",12,1598054400,0.044656413347087,0.470598305255633
"308",12,1598054400,0.0298936070049901,0.494822168849243
"309",12,1598054400,0.0307833407802836,0.493569850847591
"310",13,1598054400,0,0.500833912019159
"311",13,1598054400,0,0.500833912019159
"312",13,1598054400,0,0.500833912019159
"313",1,1598659200,0.270389461626575,NA
"314",1,1598659200,0.299862599615279,NA
"315",1,1598659200,0.0294141414141414,NA
"316",2,1598659200,0.0579404695877242,0.408655166941976
"317",2,1598659200,0.179537037037037,0.449798480254776
"318",2,1598659200,0.0312892127099777,0.313411020198045
"319",3,1598659200,0.263789682539682,0.397104006857026
"320",3,1598659200,0.183659083627043,0.104435516370918
"321",3,1598659200,0.365380493033226,0.410150643314664
"322",4,1598659200,0.151793591344153,0.215952745204801
"323",4,1598659200,0.0444256915142991,0.318664376515236
"324",4,1598659200,0.0454996721925635,0.249449850431532
"325",5,1598659200,0.100942010197909,0.353370475943118
"326",5,1598659200,0.0280766002899214,0.184798150257721
"327",5,1598659200,0.0693360194745235,0.318563787032847
"328",6,1598659200,0.0698299391140037,0.387544221443279
"329",6,1598659200,0.00624012638230646,0.197118798820884
"330",6,1598659200,0.0788905356764768,0.253862815664629
"331",7,1598659200,0.0435082792112807,0.359587043285482
"332",7,1598659200,0.0880707675001279,0.260161576560346
"333",7,1598659200,0.0353940180647953,0.336905116008342
"334",8,1598659200,0.0798050434414071,0.369979598391587
"335",8,1598659200,0.0270466370709819,0.370461310550659
"336",8,1598659200,0.00364667351028989,0.286528070158606
"337",9,1598659200,0.11840830449827,0.250896669049248
"338",9,1598659200,0.0471845458281956,0.318877017560719
"339",9,1598659200,0.0730778559301479,0.222185294365878
"340",10,1598659200,0.0977725840150147,0.251422366113833
"341",10,1598659200,0.0497183991645221,0.325241372751126
"342",10,1598659200,0.0542687453600594,0.26196761158128
"343",11,1598659200,0.0174181369345821,0.341547858989281
"344",11,1598659200,0.00127902822436589,0.298919972202143
"345",11,1598659200,0.0194254924600259,0.303263704526093
"346",12,1598659200,0.0430798122065728,0.303071173357313
"347",12,1598659200,0.0683719467449418,0.317816818715197
"348",12,1598659200,0.0147718484145398,0.333852861787947
"349",13,1598659200,0.017926822036411,0.300839858659487
"350",13,1598659200,0.0154747042387492,0.293011222671613
"351",13,1598659200,0.0494740177439796,0.317171024465394
"352",1,1599264000,0.763531499556344,NA
"353",1,1599264000,0.219976452119309,NA
"354",1,1599264000,0.22423887587822,NA
"355",2,1599264000,0.372995425627005,0.716736133745952
"356",2,1599264000,0.380969684385382,0.68963466595374
"357",2,1599264000,0.0281058711957928,0.058890003502561
"358",3,1599264000,0.100498338870432,0.43210439310975
"359",3,1599264000,0.0928799634869922,0.735701194592356
"360",3,1599264000,0.178126852400711,0.0884227508073284
"361",4,1599264000,0.0331603697097454,0.681573763139841
"362",4,1599264000,0.00810979413599495,0.689724378922365
"363",4,1599264000,0.127492226083775,0.737982199599496
"364",5,1599264000,0.0502906464682051,0.854800818405487
"365",5,1599264000,0.0186387398776779,0.634476718718851
"366",5,1599264000,0.28824215711693,0.396773331160961
"367",6,1599264000,0.0241912396221015,0.723804418176446
"368",6,1599264000,0.448615160349854,0.210464251296097
"369",6,1599264000,0.239703319590258,0.57835952199664
"370",7,1599264000,0.166899538912952,0.603033510511283
"371",7,1599264000,0.065145813734713,0.747334123017992
"372",7,1599264000,0.0738583410997203,0.615578086731966
"373",8,1599264000,0.0142795147858072,0.611725679644697
"374",8,1599264000,0.083731919552815,0.686584792870564
"375",8,1599264000,0.134957647282764,0.571545039122221
"376",9,1599264000,0.00949057526618759,0.618948125545613
"377",9,1599264000,0.167183983859704,0.532115697816947
"378",9,1599264000,0.115997298365841,0.6081648953751
"379",10,1599264000,0.0689849007697952,0.611757820155023
"380",10,1599264000,0.100162989345326,0.586439731718883
"381",10,1599264000,0.286491035018448,0.317212945816985
"382",11,1599264000,0.0081885405797759,0.644726844939816
"383",11,1599264000,0.0444989947845342,0.622542108686053
"384",11,1599264000,0.0597448211597734,0.605197835589544
"385",12,1599264000,0.0879647228769103,0.484012506558241
"386",12,1599264000,0.0557571758495546,0.575018272539246
"387",12,1599264000,0.114295058479077,0.508089869593741
"388",13,1599264000,0.00519142164097694,0.602862884036083
"389",13,1599264000,0.0161515516913117,0.593230686556815
"390",13,1599264000,0.0366929720996707,0.566351296284833
"391",1,1599868800,0.289960886571056,NA
"392",1,1599868800,0.289960886571056,NA
"393",1,1599868800,0.207271115052095,NA
"394",2,1599868800,0.25854322668482,0.852282686704494
"395",2,1599868800,0.0976347292987035,0.964894229147394
"396",2,1599868800,0.227791563275434,0.621732598388909
"397",3,1599868800,0.176968414689436,0.160629313260255
"398",3,1599868800,0.188919502569067,0.469921274474736
"399",3,1599868800,0.211809827049714,0.649874795602933
"400",4,1599868800,0.0552218562294129,0.385797680807118
"401",4,1599868800,0.34485738980121,0.480860943112775
"402",4,1599868800,0.137991380436202,0.584309568172851
"403",5,1599868800,0.25426070935053,0.323545559938102
"404",5,1599868800,0.537896758161075,0.375393809030568
"405",5,1599868800,0.0338674159009796,0.417723307257611
"406",6,1599868800,0.191528317292228,0.536758041983155
"407",6,1599868800,0.0468189376039206,0.553897798582113
"408",6,1599868800,0.121114389624648,0.714552950542402
"409",7,1599868800,0.0113076404377821,0.630092566130969
"410",7,1599868800,0.0208743388900047,0.481253482799002
"411",7,1599868800,0.0166273317599371,0.545592687163236
"412",8,1599868800,0.00521434174703517,0.688727358469979
"413",8,1599868800,0.0551495304807964,0.600990091350572
"414",8,1599868800,0.0334867727802119,0.61982785662699
"415",9,1599868800,0.0876410478314415,0.534028552123081
"416",9,1599868800,0.155775259223535,0.466837074971124
"417",9,1599868800,0.130062830570445,0.510004512656849
"418",10,1599868800,0.0581537684341423,0.580657216597897
"419",10,1599868800,0.10686903971202,0.490447701712921
"420",10,1599868800,0.0500610500610501,0.57642998963604
"421",11,1599868800,0.038966872543515,0.566569170725682
"422",11,1599868800,0.02199020761895,0.608509656954308
"423",11,1599868800,0.081034231497887,0.50244547410388
"424",12,1599868800,0.0185547407713347,0.578358094044804
"425",12,1599868800,0.0352300088708654,0.577045982229497
"426",12,1599868800,0.0372351004353303,0.532501832299997
"427",13,1599868800,0,0.547601763397387
"428",13,1599868800,0,0.547601763397387
"429",13,1599868800,0,0.547601763397387
"430",1,1600473600,0.426554372058459,NA
"431",1,1600473600,0.625917560700169,NA
"432",1,1600473600,0.876507005539263,NA
"433",2,1600473600,0.180038442372037,0.413078824404984
"434",2,1600473600,0.454292929292929,0.149278098250493
"435",2,1600473600,0.314282312317676,0.693677772244563
"436",3,1600473600,0.0115567252131129,0.903175573068374
"437",3,1600473600,0.150548207876494,0.735019346500015
"438",3,1600473600,0.731682870602385,0.57007393253901
"439",4,1600473600,0.247238742565845,0.511574460782508
"440",4,1600473600,0.648962061560487,0.472556416334741
"441",4,1600473600,0.125904203323558,0.526151201564653
"442",5,1600473600,0.194763702750923,0.504055488719356
"443",5,1600473600,0.253783559655852,0.628443365151277
"444",5,1600473600,0.159098209853109,0.479771992918786
"445",6,1600473600,0.0868393234672306,0.584666842216348
"446",6,1600473600,0.154455247068257,0.776872440591956
"447",6,1600473600,0.195782711911744,0.635000820795859
"448",7,1600473600,0.0805774757104412,0.636349615890217
"449",7,1600473600,0.142331340552731,0.642724468470953
"450",7,1600473600,0.205135870377567,0.675899540410907
"451",8,1600473600,0.0884954001384905,0.65684732828483
"452",8,1600473600,0.103518057285181,0.640703256964962
"453",8,1600473600,0.288727272727273,0.497388724775089
"454",9,1600473600,0.0706293706293708,0.63098269254614
"455",9,1600473600,0.0738170216292367,0.632912194081174
"456",9,1600473600,0.0583714846304775,0.64593577863644
"457",10,1600473600,0.0134813368278605,0.654107096409249
"458",10,1600473600,0.0290329107094687,0.637434326631449
"459",10,1600473600,0.037069239386694,0.626866729560161
"460",11,1600473600,0,0.630651276954366
"461",11,1600473600,0,0.630651276954366
"462",11,1600473600,0,0.630651276954366
