"","SampleNumber","Date","re","cv"
"41",3,1594425600,0.176313785224676,0.784190439874518
"42",3,1594425600,0.340460144085522,0.195115648247342
"43",4,1594425600,0.00517419799931014,0.529075138762585
"44",4,1594425600,0.00667568393036342,0.631157444898784
"45",4,1594425600,0.130015082956259,0.376882264020177
"46",5,1594425600,0.189751081642974,0.529656993483794
"47",5,1594425600,0.0232756173715582,0.541568211783451
"48",5,1594425600,0.0337658613520682,0.647088641323763
"49",6,1594425600,0.0601966730998989,0.629216207994729
"50",6,1594425600,0.281113496705412,0.778978831216045
"51",6,1594425600,0.157012714960783,0.506906046651468
"52",7,1594425600,0.114134012023345,0.512684388126407
"53",7,1594425600,0.109817668717067,0.622956906045667
"54",7,1594425600,0.0805665619164731,0.484099994268893
"55",8,1594425600,0.0391070759235351,0.635752741463005
"56",8,1594425600,0.0654190464617005,0.644827750061294
"57",8,1594425600,0.160738542033506,0.80761551322246
"58",9,1594425600,0.000809716599190297,0.647273119180381
"59",9,1594425600,0.150124069478908,0.712028359539594
"60",9,1594425600,0.00936969257485267,0.637326798272055
"61",10,1594425600,0.0880144867393518,0.670596853919723
"62",10,1594425600,0.0135786845435579,0.586930143282677
"63",10,1594425600,0.0779696493982207,0.579767508871285
"64",11,1594425600,0.0990187586089377,0.534171667143826
"65",11,1594425600,0.014017094017094,0.653523026127628
"66",11,1594425600,0.0346863227931703,0.626725101187192
"67",1,1595030400,1.62970297029703,NA
"68",1,1595030400,0.586936236391913,NA
"69",1,1595030400,0.00524344569288381,NA
"70",2,1595030400,0.665203761755486,0.243829924547085
"71",2,1595030400,0.185714285714286,0.227284322524247
"72",2,1595030400,0.0253211009174311,0.890046333750407
"73",3,1595030400,0.0548042704626334,0.585146887090878
"74",3,1595030400,0.108205841446454,0.51855043995465
"75",3,1595030400,0.260759493670886,0.477200604988151
"76",4,1595030400,0.287757575757576,0.231084267707166
"77",4,1595030400,0.0896410256410257,0.536891483898967
"78",4,1595030400,0.555490483162518,0.157682439414648
"79",5,1595030400,0.189255189255189,0.661550726650206
"80",5,1595030400,0.224751897256276,0.627922481047501
"81",5,1595030400,0.122569737954353,0.354029404665263
"82",6,1595030400,0.00648379052369062,0.739122840091682
"83",6,1595030400,0.126219081272085,0.449521298488685
"84",6,1595030400,0.0811397557666216,0.453458267659622
"85",7,1595030400,0.200344086021505,0.547285026559981
"86",7,1595030400,0.055763770584895,0.742096780216838
"87",7,1595030400,0.168143176733781,0.568462025145363
"88",8,1595030400,0.0791264601320468,0.524946388074585
"89",8,1595030400,0.0774847870182557,0.47787600235707
"90",8,1595030400,0.00524344569288381,0.296566784941261
"91",9,1595030400,0.115649278579356,0.520819006451953
"92",9,1595030400,0.150890707751565,0.408588432249385
"93",9,1595030400,0.338409854423292,0.382116706838652
"94",10,1595030400,0.0064418340280411,0.678722120792118
"95",10,1595030400,0.000752445447704999,0.434829132319623
"96",10,1595030400,0.031857031857032,0.6774112040197
"97",11,1595030400,0.112566641279513,0.503339228821042
"98",11,1595030400,0.13813790416829,0.493561163684319
"99",11,1595030400,0.0156334231805929,0.570877004087346
"100",1,1595635200,0.0119883040935672,NA
"101",1,1595635200,0.648095238095238,NA
"102",1,1595635200,2.07644444444444,NA
"103",2,1595635200,0.403789836347976,0.555453388839045
"104",2,1595635200,0.602314814814815,0.893704403999664
"105",2,1595635200,0.265180467091295,0.783672483608021
"106",3,1595635200,0.378635547576302,0.41580741100721
"107",3,1595635200,0.504782608695652,0.139469695063873
"108",3,1595635200,0.267513227513228,0.620933229165491
"109",4,1595635200,0.371298819255223,0.571250443781577
"110",4,1595635200,0.381636726546906,0.74240228363899
"111",4,1595635200,0.261653333333333,0.580024459254378
"112",5,1595635200,0.0410085896370186,0.821506635634764
"113",5,1595635200,0.419024190241902,0.772225879096611
"114",5,1595635200,0.126671713348473,0.557068296457202
"115",6,1595635200,0.217853107344633,0.664524375618712
"116",6,1595635200,0.109294871794872,0.374568291938124
"117",6,1595635200,1.02693997071742,0.614417268680058
"118",7,1595635200,0.340359612724758,0.993391731505446
"119",7,1595635200,0.0717540367175403,0.802673070716502
"120",7,1595635200,0.20042904290429,0.607147625426905
"121",8,1595635200,0.170492496300993,0.765372532843546
"122",8,1595635200,0.0883647798742138,0.775804618956659
"123",8,1595635200,0.378541199900423,0.541484821313876
"124",9,1595635200,0.0111428571428572,0.774357534887299
"125",9,1595635200,0.0809994794377927,0.706881884821608
"126",9,1595635200,0.207404580152672,0.666576964761361
"127",10,1595635200,0.0603553921568627,0.815751647631033
"128",10,1595635200,0.0669901603989757,0.79683488669614
"129",10,1595635200,0.034214851337218,0.807232018777708
"130",11,1595635200,0.0386111111111112,0.689313265342963
"131",11,1595635200,0.193240093240093,0.579947571156423
"132",11,1595635200,0.0241958221196977,0.730007753892193
"133",1,1596240000,0.556924882629108,NA
"134",1,1596240000,0.162563131313131,NA
"135",1,1596240000,0.179111111111111,NA
"136",2,1596240000,0.4426318651441,0.0669040673879605
"137",2,1596240000,1.16218418907905,0.805652225019391
"138",2,1596240000,0.341932220536166,0.195285939568971
"139",3,1596240000,0.892296718972896,0.54343063894765
"140",3,1596240000,0.21508875739645,0.464723873307176
"141",3,1596240000,1.34363957597173,0.540774595978244
"142",4,1596240000,0.0572139303482587,0.607904045754475
"143",4,1596240000,0.239430039710348,0.356710947373754
"144",4,1596240000,0.011244520678483,0.740282464662455
"145",5,1596240000,0.11247156429814,1.03063423368746
"146",5,1596240000,0.204813805631244,0.360302067379321
"147",5,1596240000,0.0990899212170606,1.05319738462216
"148",6,1596240000,0.0463695183321352,0.965782486722417
"149",6,1596240000,0.0806517311608961,0.663058938507839
"150",6,1596240000,0.155633354551241,0.934331205013372
"151",7,1596240000,0.208599676127163,0.743686746158485
"152",7,1596240000,0.172193991263261,0.808303088273018
"153",7,1596240000,0.10414857694163,0.834569038784272
"154",8,1596240000,0.0804316839747506,0.512873990394949
"155",8,1596240000,0.473275024295433,0.488378641196621
"156",8,1596240000,0.0776184267709691,0.895355166762251
"157",9,1596240000,0.0188609467455621,0.802885807809983
"158",9,1596240000,0.0529509757258448,0.859003867142697
"159",9,1596240000,0.0951568894952251,0.783397927692359
"160",10,1596240000,0.121290408055114,0.700708144461858
"161",10,1596240000,0.103837319281178,0.73091998342748
"162",10,1596240000,0.210089399744572,0.581341314850495
"163",11,1596240000,0.0179642807311288,0.842494507889182
"164",11,1596240000,0.0299494748038824,0.797859637534095
"165",11,1596240000,0.0299494748038824,0.797859637534095
"166",1,1596844800,8.45920745920746,NA
"167",1,1596844800,0.0882274068114777,NA
"168",1,1596844800,0.0882274068114777,NA
"169",2,1596844800,0.0253392578359553,0.293304530109083
"170",2,1596844800,1.16368968275127,0.534995746469587
"171",2,1596844800,0.396714487474913,0.870730018370352
"172",3,1596844800,0.2445547626435,0.421426946154962
"173",3,1596844800,0.805427851104849,0.745512081414007
"174",3,1596844800,0.341233766233766,0.690932987240545
"175",4,1596844800,0.456699273086243,0.535267793712133
"176",4,1596844800,0.0234041273088261,0.632430923514835
"177",4,1596844800,0.119548709047516,0.486003090478796
"178",5,1596844800,0.00301547283602752,0.545810487041084
"179",5,1596844800,0.182400932400932,0.803301941287172
"180",5,1596844800,0.167623892353134,0.355437719186375
"181",6,1596844800,0.505751391465677,0.675551512393794
"182",6,1596844800,0.215515950277071,0.789028137989229
"183",6,1596844800,0.093960480779965,0.755226647192892
"184",7,1596844800,0.294417862838916,0.78602756642503
"185",7,1596844800,0.154903236298585,0.994420999117531
"186",7,1596844800,0.099594269050336,0.781495569412788
"187",8,1596844800,0.0854257915677556,0.847865605259101
"188",8,1596844800,0.132233834968325,0.692845321148817
"189",8,1596844800,0.114795222773627,0.733434649489491
"190",9,1596844800,0.405665460703564,0.519125545708104
"191",9,1596844800,0.206461416490486,0.661212812540271
"192",9,1596844800,0.10723801608448,0.672342191764549
"193",10,1596844800,0.0183366394116793,0.764846037856015
"194",10,1596844800,0.050182567175358,0.721608047755554
"195",10,1596844800,0.0183366394116793,0.764846037856015
"196",11,1596844800,0,0.741741885511798
"197",11,1596844800,0,0.741741885511798
"198",11,1596844800,0,0.741741885511798
"199",1,1597449600,0.436468572459194,NA
"200",1,1597449600,0.436468572459194,NA
"201",1,1597449600,0.413789868667917,NA
"202",2,1597449600,0.57554763117677,0.249126362643207
"203",2,1597449600,0.8740440845704,0.405242482785273
"204",2,1597449600,0.262741859367626,0.435976880424835
"205",3,1597449600,1.23231721838533,0.780218007589424
"206",3,1597449600,0.0472599296128708,0.735586966616277
"207",3,1597449600,0.158648236244502,0.558346715036137
"208",4,1597449600,0.145055922290249,0.714248703599481
"209",4,1597449600,0.527219404900104,0.298912958082597
"210",4,1597449600,0.0139644970414201,0.515059726657971
"211",5,1597449600,0.099982397465235,0.863708750166957
"212",5,1597449600,0.0833480021123042,0.703340329752646
"213",5,1597449600,0.220161733140318,0.771808716333149
"214",6,1597449600,0.218484937116116,1.19660881649665
"215",6,1597449600,0.0987019230769232,0.448496969053304
"216",6,1597449600,0.570034755663498,0.388813944643321
"217",7,1597449600,0.338443179731962,0.74315239924445
"218",7,1597449600,0.298113025897757,0.617394113423239
"219",7,1597449600,0.0123727168047685,0.988008635660483
"220",8,1597449600,0.56259181695996,0.823897817921658
"221",8,1597449600,0.126072755940984,0.9028528944201
"222",8,1597449600,0.02493029358701,0.752716585285509
"223",9,1597449600,0.0510570806688376,0.855257119495332
"224",9,1597449600,0.0608707133964613,0.753523515368778
"225",9,1597449600,0.279193012782605,0.765372247619241
"226",10,1597449600,0.0171229532211334,0.897150869653851
"227",10,1597449600,0.0983074325786763,0.799650542446999
"228",10,1597449600,0.139315474140899,0.735621227507193
"229",11,1597449600,0.093033381712627,0.753968968939157
"230",11,1597449600,0.101967495819398,0.735509890052313
"231",11,1597449600,0.0562885267507792,0.819125246965545
"232",1,1598054400,1.65058670143416,NA
"233",1,1598054400,2.3510989010989,NA
"234",1,1598054400,1.01353582040277,NA
"235",2,1598054400,0.146993006993007,0.311126983722081
"236",2,1598054400,1.71973244147157,0.495999539267085
"237",2,1598054400,0.649046910909828,0.718291246969815
"238",3,1598054400,0.316766243465273,1.16009139569937
"239",3,1598054400,1.03684737838139,0.458609316280487
"240",3,1598054400,0.378604177279674,0.973994563337942
"241",4,1598054400,0.134402497871133,0.610833941325108
"242",4,1598054400,0.39580959928674,0.803559486498184
"243",4,1598054400,0.277947139432326,1.0382322732622
"244",5,1598054400,0.691253951527924,0.533309987807121
"245",5,1598054400,0.0124165864347133,0.727378515281915
"246",5,1598054400,0.0735508567262122,1.22613047729664
"247",6,1598054400,0.0922531193411556,0.559713706570594
"248",6,1598054400,0.0644988112585321,1.13869616518182
"249",6,1598054400,0.14242007992008,0.756968700036677
"250",7,1598054400,0.444185102496448,0.632687300905825
"251",7,1598054400,0.0461583145289216,1.13944587785613
"252",7,1598054400,0.0292412287682758,1.08018153764837
"253",8,1598054400,0.156387779449142,0.902388377951798
"254",8,1598054400,0.112291681828106,0.915958586785484
"255",8,1598054400,0.162412236279677,0.884179425263822
"256",9,1598054400,0.0455730977882877,1.00902883092906
"257",9,1598054400,0.0507228832318761,1.00590838597527
"258",9,1598054400,0.0843309233139741,1.08904736383404
"259",10,1598054400,0.0452709683478914,0.950026193520632
"260",10,1598054400,0.0141755701747297,0.994797804793395
"261",10,1598054400,0.132962768150349,0.832546124116866
"262",11,1598054400,0.109764997810539,0.821819419328201
"263",11,1598054400,0.0323449305245664,1.00126280005642
"264",11,1598054400,0.101707170114481,0.837462081506901
"265",1,1598659200,0.459360838090754,NA
"266",1,1598659200,0.150839388624405,NA
"267",1,1598659200,1.29420579420579,NA
"268",2,1598659200,0.256585602719217,0.734260276729219
"269",2,1598659200,1.16090331686662,0.333010533035866
"270",2,1598659200,0.267376480440244,0.50219610690802
"271",3,1598659200,0.125183733463988,0.754071265577006
"272",3,1598659200,0.33961179007908,0.281534978776367
"273",3,1598659200,0.0167689453403738,0.87660717951877
"274",4,1598659200,0.354689146469968,0.40145201868089
"275",4,1598659200,0.190821202845251,0.581045729798882
"276",4,1598659200,0.368746507729559,0.283208116260413
"277",5,1598659200,0.0546498277841562,0.696934221413686
"278",5,1598659200,0.573052948832112,0.302995266710068
"279",5,1598659200,0.0919874266057767,0.602209886529725
"280",6,1598659200,0.036652509045147,0.424435535413059
"281",6,1598659200,0.0318126723698772,0.506528947170661
"282",6,1598659200,0.320365091153008,0.542565217718281
"283",7,1598659200,0.0833380851913098,0.659166012637247
"284",7,1598659200,0.254134810422843,0.562235516403286
"285",7,1598659200,0.157843560933449,0.662686797366778
"286",8,1598659200,0.0732912988650693,0.516062300427948
"287",8,1598659200,0.0978681446733496,0.527566742902704
"288",8,1598659200,0.135581172543808,0.630098806858714
"289",9,1598659200,0.0541253872929656,0.611849727973669
"290",9,1598659200,0.212033249769099,0.573413404728345
"291",9,1598659200,0.0642232987730338,0.557869712569998
"292",10,1598659200,0.0221544692830677,0.541088352528097
"293",10,1598659200,0.0897650591068083,0.556998223271706
"294",10,1598659200,0.118603736291151,0.525186940907514
"295",11,1598659200,0.0791648820318409,0.540543921745641
"296",11,1598659200,0.0213888608106742,0.593893552077428
"297",11,1598659200,0.0530251911830858,0.581803300127176
"298",1,1599264000,0.844653812445224,NA
"299",1,1599264000,0.222047680650527,NA
"300",1,1599264000,0.00106786900806829,NA
"301",2,1599264000,0.0888528138528138,0.715677772473657
"302",2,1599264000,0.486667843898994,0.690499823408371
"303",2,1599264000,0.100379035420207,0.5731899433955
"304",3,1599264000,0.325580774365821,0.575405070230278
"305",3,1599264000,0.296109469929212,0.16998647594136
"306",3,1599264000,0.136394720645558,0.503691014966365
"307",4,1599264000,0.0936591667563785,0.756482226608792
"308",4,1599264000,0.00684204317565171,0.865984951499281
"309",4,1599264000,0.655491102153181,0.716601320236333
"310",5,1599264000,0.10271987040116,0.375133391452124
"311",5,1599264000,0.0603794642857142,0.716517422535471
"312",5,1599264000,0.2405188900516,0.510830027225494
"313",6,1599264000,0.0825977988449384,0.562120848043757
"314",6,1599264000,0.0584178347748284,0.515234838896916
"315",6,1599264000,0.134279426954686,0.831224230893128
"316",7,1599264000,0.00461101915346407,0.673904300294375
"317",7,1599264000,0.238452486025302,0.658949626312449
"318",7,1599264000,0.4026991002999,0.73194411427573
"319",8,1599264000,0.00205314369030267,0.714665127369477
"320",8,1599264000,0.059644811794929,0.612302081126971
"321",8,1599264000,0.0540980843772821,0.626604900293526
"322",9,1599264000,0.0054271383455854,0.64043515443871
"323",9,1599264000,0.114771222598205,0.528531134371918
"324",9,1599264000,0.168944770132675,0.624658072994682
"325",10,1599264000,0.0148146414529114,0.492933996073207
"326",10,1599264000,0.0140929896410504,0.583160228540848
"327",10,1599264000,0.0586143662223811,0.574697770279631
"328",11,1599264000,0.124223074681946,0.703506382593065
"329",11,1599264000,0.0743173003878293,0.569436755602598
"330",11,1599264000,0.0234826437217934,0.600478038628326
"331",1,1599868800,0.1682156133829,NA
"332",1,1599868800,0.262323943661972,NA
"333",1,1599868800,1.26895306859206,NA
"334",2,1599868800,0.144897959183673,0.379047716717687
"335",2,1599868800,0.43783542039356,0.371895158620474
"336",2,1599868800,0.0901994796183868,0.872077920942993
"337",3,1599868800,0.324677650429799,0.480536774686403
"338",3,1599868800,0.345766828591256,0.455625904389182
"339",3,1599868800,0.648164335664336,0.601356037077253
"340",4,1599868800,0.342948717948718,0.583253754107651
"341",4,1599868800,0.0784457478005865,0.434006036674704
"342",4,1599868800,0.0269607843137255,0.900217561747677
"343",5,1599868800,0.258494572911751,0.473890268305071
"344",5,1599868800,0.13643858202803,0.605683587684965
"345",5,1599868800,0.07033378746594,0.433200130632817
"346",6,1599868800,0.0694838343732275,0.4479092337895
"347",6,1599868800,0.0448328267477204,0.746618656072777
"348",6,1599868800,0.080206244629046,0.318637785334627
"349",7,1599868800,0.0662869607367911,0.445785970720831
"350",7,1599868800,0.111391638052919,0.591634996879396
"351",7,1599868800,0.0896958410924892,0.599414614473045
"352",8,1599868800,0.154957983193277,0.453468888799487
"353",8,1599868800,0.193732193732194,0.470068066042186
"354",8,1599868800,0.0663838812301167,0.670509115768502
"355",9,1599868800,0.00972866833273829,0.605369700688359
"356",9,1599868800,0.0225505443234837,0.589325055099847
"357",9,1599868800,0.0875793116708325,0.405572780871754
"358",10,1599868800,0.0520361990950226,0.563040469758331
"359",10,1599868800,0.0364862793193315,0.562327225610177
"360",10,1599868800,0.0503008021390375,0.644468365622656
"361",11,1599868800,0.0172707889125799,0.539954067532395
"362",11,1599868800,0.0738780977896852,0.488426682149477
"363",11,1599868800,0.102725502920182,0.480729803643967
"364",1,1600473600,0.834965034965035,NA
"365",1,1600473600,0.691448216587881,NA
"366",1,1600473600,0.225786359389598,NA
"367",2,1600473600,0.117290872392913,0.39581487460005
"368",2,1600473600,2.17035843737414,1.23651133464035
"369",2,1600473600,0.607048370189188,1.36649188473299
"370",3,1600473600,0.584678695789807,0.944368482539898
"371",3,1600473600,0.509022869022869,1.26605176468209
"372",3,1600473600,2.10002625360987,0.85581183066353
"373",4,1600473600,0.783618443412258,0.317218140085397
"374",4,1600473600,0.767995508141494,0.590799150119909
"375",4,1600473600,0.219614222635371,0.64188264606434
"376",5,1600473600,0.361246348588121,1.24144421906224
"377",5,1600473600,0.365795494827753,1.23525952293041
"378",5,1600473600,0.532232949236998,0.948725357413535
"379",6,1600473600,0.264172153524972,0.655852746726475
"380",6,1600473600,0.312409014150119,1.24148252432504
"381",6,1600473600,0.278548298405328,1.3016204335412
"382",7,1600473600,0.124944419742108,1.51627543093765
"383",7,1600473600,0.173406936277451,1.44475125850654
"384",7,1600473600,0.448656606551343,0.651766440756268
"385",8,1600473600,0.721502378218796,0.87205668670078
"386",8,1600473600,0.359996544724226,0.598108833565706
"387",8,1600473600,0.274804237678489,1.10382526038198
"388",9,1600473600,0.0800394743676309,1.40196274980092
"389",9,1600473600,0.209479815223941,1.14924407858265
"390",9,1600473600,0.177009037474154,1.22016950136386
"391",10,1600473600,0.0948602966540186,1.29719424007801
"392",10,1600473600,0.176138147566719,1.14406461785873
"393",10,1600473600,0.0424755510144504,1.38309954847301
"394",11,1600473600,0.0335282825126121,1.34307838464522
"395",11,1600473600,0.573942125927003,0.703838656754881
"396",11,1600473600,0.0967015084183514,1.23222400936011
"397",1,1601078400,0.556540084388186,NA
"398",1,1601078400,0.800508327925589,NA
"399",1,1601078400,0.648346738159071,NA
"400",2,1601078400,0.539007092198582,0.0938089096442729
"401",2,1601078400,0.0795908183632734,0.224411134149024
"402",2,1601078400,0.239583333333333,0.188181643380291
"403",3,1601078400,0.964323748668797,0.553435421206678
"404",3,1601078400,0.551434824902724,1.09136393284607
"405",3,1601078400,0.196173800259403,0.438589756410334
"406",4,1601078400,0.0614300100704935,0.335648818904161
"407",4,1601078400,0.45695102685624,0.584560862622418
"408",4,1601078400,0.447518147930155,0.244905556526996
"409",5,1601078400,0.346755914435472,1.27175083693514
"410",5,1601078400,0.318819706034419,1.36215433198393
"411",5,1601078400,0.430510314875136,0.537004333864953
"412",6,1601078400,0.106779661016949,1.71522476024782
"413",6,1601078400,0.168019846639603,1.56448486462751
"414",6,1601078400,0.319874631268437,1.18857847515621
"415",7,1601078400,0.137853899572649,1.48317791537886
"416",7,1601078400,0.234465789161627,1.29424550550978
"417",7,1601078400,0.187802730074857,1.36635814859638
"418",8,1601078400,0.465197100585841,0.609697291068711
"419",8,1601078400,0.720415063542031,0.55354691950212
"420",8,1601078400,0.0876151610709206,1.48415854391885
"421",9,1601078400,0.143686165273909,1.27748964435549
"422",9,1601078400,0.0393501126972202,1.59697254710305
"423",9,1601078400,0.45236220472441,0.556241533696728
"424",10,1601078400,0.646580967684342,0.63793631553314
"425",10,1601078400,0.0186219739292364,1.41999747495815
"426",10,1601078400,0.0457343887423042,1.37983402910887
"427",11,1601078400,0.57429391682185,0.596668920670411
"428",11,1601078400,0.0154904904904905,1.39871285469969
"429",11,1601078400,0.0345229597906258,1.32497801321262
